date,ticker,sector,m6,m12,vol,roe,de,fcf,r6,r12,rv,rq,score,weight
2023-08-31,CTAS,Industrials,0.1643,0.2434,0.0089,0.413,60.943,0.1368,1.0,1.0,1.0,1.0,1.0,0.1
2023-08-31,ADBE,Technology,0.6772,0.4913,0.0183,0.5877,58.34,0.3812,0.96,0.84,0.6,0.92,0.852,0.1
2023-08-31,NVDA,Technology,1.1175,2.1934,0.026,1.0148,7.255,0.2692,1.0,1.0,0.16,1.0,0.832,0.1
2023-08-31,AVGO,Technology,0.561,0.8764,0.0199,0.3337,82.704,0.3735,0.92,0.96,0.52,0.54,0.793,0.1
2023-08-31,LRCX,Technology,0.4427,0.609,0.0227,0.6556,44.195,0.2343,0.88,0.88,0.28,0.84,0.754,0.1
2023-08-31,INTU,Technology,0.358,0.26,0.0164,0.2346,36.148,0.2635,0.84,0.52,0.76,0.54,0.699,0.1
2023-09-29,META,Communication Services,0.4444,1.12,0.0191,0.3024,39.164,0.1166,1.0,1.0,0.4,0.6,0.82,0.1
2023-09-29,PDD,Consumer Discretionary,0.283,0.5572,0.0347,0.2729,1.296,0.1927,1.0,0.875,0.125,0.9375,0.7844,0.1
2023-09-29,COST,Consumer Staples,0.1541,0.1657,0.0088,0.2965,60.257,0.0234,1.0,0.5,1.0,0.625,0.8188,0.1
2023-09-29,ISRG,Health Care,0.1631,0.5192,0.017,0.1669,0.953,0.226,1.0,1.0,0.2,0.8,0.81,0.1
2023-09-29,CTAS,Industrials,0.0339,0.2318,0.0116,0.413,60.943,0.1368,0.6667,1.0,0.6667,1.0,0.8,0.1
2023-09-29,ADBE,Technology,0.3352,0.812,0.0172,0.5877,58.34,0.3812,0.96,0.92,0.6,0.92,0.872,0.1
2023-09-29,NVDA,Technology,0.5888,2.4175,0.0245,1.0148,7.255,0.2692,1.0,1.0,0.2,1.0,0.84,0.1
2023-09-29,SNPS,Technology,0.2209,0.4656,0.0141,0.0554,35.579,0.3867,0.88,0.72,0.84,0.72,0.808,0.1
2023-09-29,AVGO,Technology,0.3247,0.8299,0.019,0.3337,82.704,0.3735,0.92,0.96,0.56,0.54,0.801,0.1
2023-09-29,LRCX,Technology,0.1864,0.6639,0.0229,0.6556,44.195,0.2343,0.8,0.88,0.24,0.84,0.714,0.1
2023-10-31,NFLX,Communication Services,0.2965,0.3922,0.0273,0.4276,63.782,0.5493,1.0,0.8,0.2,1.0,0.79,0.1
2023-10-31,PDD,Consumer Discretionary,0.58,0.9154,0.0308,0.2729,1.296,0.1927,1.0,1.0,0.25,0.9375,0.8406,0.1
2023-10-31,COST,Consumer Staples,0.1209,0.0876,0.0096,0.2965,60.257,0.0234,1.0,0.5,1.0,0.625,0.8188,0.1
2023-10-31,VRTX,Health Care,0.0465,0.1536,0.0109,0.2254,10.908,0.2144,0.8,1.0,1.0,0.4,0.83,0.1
2023-10-31,CTAS,Industrials,0.1109,0.1982,0.0118,0.413,60.943,0.1368,1.0,1.0,0.6667,1.0,0.9333,0.1
2023-10-31,ADBE,Technology,0.4432,0.6337,0.018,0.5877,58.34,0.3812,0.96,0.92,0.52,0.92,0.856,0.1
2023-10-31,NVDA,Technology,0.4459,1.9496,0.0257,1.0148,7.255,0.2692,1.0,1.0,0.12,1.0,0.824,0.1
2023-10-31,SNPS,Technology,0.2728,0.5868,0.0152,0.0554,35.579,0.3867,0.84,0.84,0.76,0.72,0.806,0.1
2023-10-31,AVGO,Technology,0.3889,0.8264,0.0201,0.3337,82.704,0.3735,0.92,0.96,0.28,0.54,0.745,0.1
2023-10-31,CDNS,Technology,0.1478,0.5834,0.0161,0.2186,48.707,0.2851,0.68,0.8,0.64,0.44,0.666,0.1
2023-11-30,META,Communication Services,0.2001,1.9888,0.0175,0.3024,39.164,0.1166,1.0,1.0,0.6,0.6,0.86,0.1
2023-11-30,PDD,Consumer Discretionary,1.134,0.8799,0.0317,0.2729,1.296,0.1927,1.0,1.0,0.25,0.9375,0.8406,0.1
2023-11-30,COST,Consumer Staples,0.1607,0.1291,0.0106,0.2965,60.257,0.0234,1.0,1.0,1.0,0.625,0.9438,0.1
2023-11-30,REGN,Health Care,0.1267,0.1192,0.0105,0.1486,9.511,0.2272,0.8,0.6,1.0,0.6,0.76,0.1
2023-11-30,CTAS,Industrials,0.1684,0.2402,0.0118,0.413,60.943,0.1368,1.0,1.0,0.3333,1.0,0.8667,0.1
2023-11-30,ADBE,Technology,0.4318,0.8698,0.0178,0.5877,58.34,0.3812,0.96,0.96,0.56,0.92,0.874,0.1
2023-11-30,SNPS,Technology,0.1951,0.6784,0.0148,0.0554,35.579,0.3867,0.8,0.84,0.84,0.72,0.806,0.1
2023-11-30,PANW,Technology,0.3612,0.7306,0.0212,0.1626,4.887,0.289,0.92,0.88,0.16,0.88,0.752,0.1
2023-11-30,INTU,Technology,0.3585,0.516,0.0155,0.2346,36.148,0.2635,0.88,0.6,0.8,0.54,0.743,0.1
2023-11-30,NVDA,Technology,0.1762,1.9924,0.0213,1.0148,7.255,0.2692,0.72,1.0,0.12,1.0,0.712,0.1
2023-12-29,META,Communication Services,0.2334,2.0614,0.017,0.3024,39.164,0.1166,1.0,1.0,0.6,0.6,0.86,0.1
2023-12-29,BKNG,Consumer Discretionary,0.3136,0.8109,0.0145,0.0,0.0,0.2434,0.75,0.625,0.75,0.9375,0.7469,0.1
2023-12-29,COST,Consumer Staples,0.2586,0.5016,0.013,0.2965,60.257,0.0234,1.0,1.0,0.75,0.625,0.8938,0.1
2023-12-29,REGN,Health Care,0.2223,0.2318,0.0118,0.1486,9.511,0.2272,0.8,0.6,1.0,0.6,0.76,0.1
2023-12-29,CTAS,Industrials,0.2188,0.35,0.012,0.413,60.943,0.1368,1.0,1.0,0.3333,1.0,0.8667,0.1
2023-12-29,INTU,Technology,0.3689,0.6722,0.0151,0.2346,36.148,0.2635,0.96,0.6,0.8,0.54,0.775,0.1
2023-12-29,ADBE,Technology,0.2201,0.8171,0.0179,0.5877,58.34,0.3812,0.72,0.76,0.56,0.92,0.728,0.1
2023-12-29,MU,Technology,0.3589,0.7534,0.019,0.3982,14.902,0.0498,0.92,0.72,0.4,0.62,0.721,0.1
2023-12-29,AVGO,Technology,0.2998,1.0952,0.021,0.3337,82.704,0.3735,0.88,0.88,0.28,0.54,0.709,0.1
2023-12-29,LRCX,Technology,0.2254,0.9682,0.0191,0.6556,44.195,0.2343,0.76,0.8,0.36,0.84,0.702,0.1
